date,y,m,d,meas,kvfb,zone
2023-05-17,2023,5,17,193.38,KPFB,eas
2023-05-17,2023,5,17,234.76,KPFB,wsu
2023-05-17,2023,5,17,13.28,KTFB,eas
2023-05-18,2023,5,18,3060.35,KNFB,eas
2023-05-18,2023,5,18,4090.34,KNFB,wsu
2023-05-18,2023,5,18,190.56,KPFB,eas
2023-05-18,2023,5,18,237.85,KPFB,wsu
2023-05-18,2023,5,18,13.45,KTFB,eas
2023-05-19,2023,5,19,3041.25,KNFB,eas
2023-05-19,2023,5,19,4074.54,KNFB,wsu
2023-05-19,2023,5,19,192.37,KPFB,eas
2023-05-19,2023,5,19,232.34,KPFB,wsu
2023-05-19,2023,5,19,14.19,KTFB,eas
2023-05-20,2023,5,20,3116.08,KNFB,eas
2023-05-20,2023,5,20,4096.9,KNFB,wsu
2023-05-20,2023,5,20,190.16,KPFB,eas
2023-05-20,2023,5,20,230.97,KPFB,wsu
2023-05-20,2023,5,20,14.34,KTFB,eas
2023-05-21,2023,5,21,3099.91,KNFB,eas
2023-05-21,2023,5,21,4101.4,KNFB,wsu
2023-05-21,2023,5,21,187.84,KPFB,eas
2023-05-21,2023,5,21,233.02,KPFB,wsu
2023-05-21,2023,5,21,15.31,KTFB,eas
2023-05-22,2023,5,22,3080.1,KNFB,eas
2023-05-22,2023,5,22,4052.16,KNFB,wsu
2023-05-22,2023,5,22,190.82,KPFB,eas
2023-05-22,2023,5,22,235.47,KPFB,wsu
2023-05-22,2023,5,22,15.62,KTFB,eas
2023-05-23,2023,5,23,3087.11,KNFB,eas
2023-05-23,2023,5,23,4102.65,KNFB,wsu
2023-05-23,2023,5,23,185.97,KPFB,eas
2023-05-23,2023,5,23,234.05,KPFB,wsu
2023-05-23,2023,5,23,16.12,KTFB,eas
2023-05-24,2023,5,24,3107.27,KNFB,eas
2023-05-24,2023,5,24,4119.13,KNFB,wsu
2023-05-24,2023,5,24,185.32,KPFB,eas
2023-05-24,2023,5,24,234.95,KPFB,wsu
2023-05-24,2023,5,24,16.52,KTFB,eas
2023-05-25,2023,5,25,3046.77,KNFB,eas
2023-05-25,2023,5,25,4162.66,KNFB,wsu
2023-05-25,2023,5,25,186.87,KPFB,eas
2023-05-25,2023,5,25,225.45,KPFB,wsu
2023-05-25,2023,5,25,16.9,KTFB,eas
2023-05-26,2023,5,26,3141.35,KNFB,eas
2023-05-26,2023,5,26,4152.65,KNFB,wsu
2023-05-26,2023,5,26,184.51,KPFB,eas
2023-05-26,2023,5,26,225.74,KPFB,wsu
2023-05-26,2023,5,26,17.26,KTFB,eas
2023-05-27,2023,5,27,3138.66,KNFB,eas
2023-05-27,2023,5,27,4162.11,KNFB,wsu
2023-05-27,2023,5,27,182.09,KPFB,eas
2023-05-27,2023,5,27,229.74,KPFB,wsu
2023-05-27,2023,5,27,18.0,KTFB,eas
2023-05-28,2023,5,28,3098.65,KNFB,eas
2023-05-28,2023,5,28,4047.33,KNFB,wsu
2023-05-28,2023,5,28,186.29,KPFB,eas
2023-05-28,2023,5,28,231.12,KPFB,wsu
2023-05-28,2023,5,28,18.53,KTFB,eas
2023-05-29,2023,5,29,3043.08,KNFB,eas
2023-05-29,2023,5,29,4082.75,KNFB,wsu
2023-05-29,2023,5,29,184.73,KPFB,eas
2023-05-29,2023,5,29,225.69,KPFB,wsu
2023-05-29,2023,5,29,18.64,KTFB,eas
2023-05-30,2023,5,30,3102.27,KNFB,eas
2023-05-30,2023,5,30,4156.97,KNFB,wsu
2023-05-30,2023,5,30,183.7,KPFB,eas
2023-05-30,2023,5,30,224.73,KPFB,wsu
2023-05-30,2023,5,30,19.43,KTFB,eas
2023-05-31,2023,5,31,3027.33,KNFB,eas
2023-05-31,2023,5,31,4128.48,KNFB,wsu
2023-05-31,2023,5,31,186.98,KPFB,eas
2023-05-31,2023,5,31,229.15,KPFB,wsu
2023-05-31,2023,5,31,19.61,KTFB,eas
2023-06-01,2023,6,1,3022.18,KNFB,eas
2023-06-01,2023,6,1,4050.24,KNFB,wsu
2023-06-01,2023,6,1,183.52,KPFB,eas
2023-06-01,2023,6,1,221.99,KPFB,wsu
2023-06-01,2023,6,1,20.03,KTFB,eas
2023-06-01,2023,6,1,5.05,KTFB,wsu
2023-06-02,2023,6,2,3047.87,KNFB,eas
2023-06-02,2023,6,2,4178.48,KNFB,wsu
2023-06-02,2023,6,2,184.54,KPFB,eas
2023-06-02,2023,6,2,224.49,KPFB,wsu
2023-06-02,2023,6,2,20.0,KTFB,eas
2023-06-02,2023,6,2,5.49,KTFB,wsu
2023-06-03,2023,6,3,3070.8,KNFB,eas
2023-06-03,2023,6,3,4169.41,KNFB,wsu
2023-06-03,2023,6,3,178.19,KPFB,eas
2023-06-03,2023,6,3,225.39,KPFB,wsu
2023-06-03,2023,6,3,19.83,KTFB,eas
2023-06-03,2023,6,3,6.01,KTFB,wsu
2023-06-04,2023,6,4,3118.37,KNFB,eas
2023-06-04,2023,6,4,4128.58,KNFB,wsu
2023-06-04,2023,6,4,180.2,KPFB,eas
2023-06-04,2023,6,4,225.54,KPFB,wsu
2023-06-04,2023,6,4,19.7,KTFB,eas
2023-06-04,2023,6,4,6.38,KTFB,wsu
2023-06-05,2023,6,5,3098.7,KNFB,eas
2023-06-05,2023,6,5,4045.41,KNFB,wsu
2023-06-05,2023,6,5,181.23,KPFB,eas
2023-06-05,2023,6,5,226.72,KPFB,wsu
2023-06-05,2023,6,5,19.93,KTFB,eas
2023-06-05,2023,6,5,6.79,KTFB,wsu
2023-06-06,2023,6,6,3098.29,KNFB,eas
2023-06-06,2023,6,6,4156.85,KNFB,wsu
2023-06-06,2023,6,6,178.09,KPFB,eas
2023-06-06,2023,6,6,223.03,KPFB,wsu
2023-06-06,2023,6,6,20.17,KTFB,eas
2023-06-06,2023,6,6,7.34,KTFB,wsu
2023-06-07,2023,6,7,3057.06,KNFB,eas
2023-06-07,2023,6,7,4122.96,KNFB,wsu
2023-06-07,2023,6,7,177.94,KPFB,eas
2023-06-07,2023,6,7,225.01,KPFB,wsu
2023-06-07,2023,6,7,20.1,KTFB,eas
2023-06-07,2023,6,7,7.82,KTFB,wsu
2023-06-08,2023,6,8,3045.02,KNFB,eas
2023-06-08,2023,6,8,4151.7,KNFB,wsu
2023-06-08,2023,6,8,174.4,KPFB,eas
2023-06-08,2023,6,8,224.43,KPFB,wsu
2023-06-08,2023,6,8,20.19,KTFB,eas
2023-06-08,2023,6,8,8.28,KTFB,wsu
2023-06-09,2023,6,9,3045.81,KNFB,eas
2023-06-09,2023,6,9,4142.9,KNFB,wsu
2023-06-09,2023,6,9,171.36,KPFB,eas
2023-06-09,2023,6,9,223.76,KPFB,wsu
2023-06-09,2023,6,9,20.66,KTFB,eas
2023-06-09,2023,6,9,8.76,KTFB,wsu
2023-06-10,2023,6,10,3118.97,KNFB,eas
2023-06-10,2023,6,10,4147.47,KNFB,wsu
2023-06-10,2023,6,10,172.81,KPFB,eas
2023-06-10,2023,6,10,224.25,KPFB,wsu
2023-06-10,2023,6,10,20.18,KTFB,eas
2023-06-10,2023,6,10,9.37,KTFB,wsu
2023-06-11,2023,6,11,3000.76,KNFB,eas
2023-06-11,2023,6,11,4096.95,KNFB,wsu
2023-06-11,2023,6,11,171.27,KPFB,eas
2023-06-11,2023,6,11,220.52,KPFB,wsu
2023-06-11,2023,6,11,20.29,KTFB,eas
2023-06-11,2023,6,11,9.82,KTFB,wsu
2023-06-12,2023,6,12,3099.55,KNFB,eas
2023-06-12,2023,6,12,4031.35,KNFB,wsu
2023-06-12,2023,6,12,173.41,KPFB,eas
2023-06-12,2023,6,12,218.64,KPFB,wsu
2023-06-12,2023,6,12,20.07,KTFB,eas
2023-06-12,2023,6,12,10.29,KTFB,wsu
2023-06-13,2023,6,13,3062.01,KNFB,eas
2023-06-13,2023,6,13,4114.38,KNFB,wsu
2023-06-13,2023,6,13,168.06,KPFB,eas
2023-06-13,2023,6,13,218.62,KPFB,wsu
2023-06-13,2023,6,13,20.03,KTFB,eas
2023-06-13,2023,6,13,10.73,KTFB,wsu
2023-06-14,2023,6,14,3042.61,KNFB,eas
2023-06-14,2023,6,14,4102.27,KNFB,wsu
2023-06-14,2023,6,14,171.85,KPFB,eas
2023-06-14,2023,6,14,219.22,KPFB,wsu
2023-06-14,2023,6,14,20.66,KTFB,eas
2023-06-14,2023,6,14,11.26,KTFB,wsu
2023-06-15,2023,6,15,3075.26,KNFB,eas
2023-06-15,2023,6,15,4118.32,KNFB,wsu
2023-06-15,2023,6,15,170.67,KPFB,eas
2023-06-15,2023,6,15,221.34,KPFB,wsu
2023-06-15,2023,6,15,20.52,KTFB,eas
2023-06-15,2023,6,15,11.35,KTFB,wsu
2023-06-16,2023,6,16,3043.88,KNFB,eas
2023-06-16,2023,6,16,4021.19,KNFB,wsu
2023-06-16,2023,6,16,164.82,KPFB,eas
2023-06-16,2023,6,16,224.01,KPFB,wsu
2023-06-16,2023,6,16,20.71,KTFB,eas
2023-06-16,2023,6,16,11.89,KTFB,wsu
2023-06-17,2023,6,17,3088.66,KNFB,eas
2023-06-17,2023,6,17,4021.53,KNFB,wsu
2023-06-17,2023,6,17,164.39,KPFB,eas
2023-06-17,2023,6,17,222.44,KPFB,wsu
2023-06-17,2023,6,17,20.25,KTFB,eas
2023-06-17,2023,6,17,12.46,KTFB,wsu
2023-06-18,2023,6,18,3089.64,KNFB,eas
2023-06-18,2023,6,18,4130.92,KNFB,wsu
2023-06-18,2023,6,18,166.9,KPFB,eas
2023-06-18,2023,6,18,222.88,KPFB,wsu
2023-06-18,2023,6,18,20.63,KTFB,eas
2023-06-18,2023,6,18,13.11,KTFB,wsu
2023-06-19,2023,6,19,3029.09,KNFB,eas
2023-06-19,2023,6,19,4104.23,KNFB,wsu
2023-06-19,2023,6,19,166.25,KPFB,eas
2023-06-19,2023,6,19,218.69,KPFB,wsu
2023-06-19,2023,6,19,20.4,KTFB,eas
2023-06-19,2023,6,19,13.4,KTFB,wsu
2023-06-20,2023,6,20,3009.2,KNFB,eas
2023-06-20,2023,6,20,4126.09,KNFB,wsu
2023-06-20,2023,6,20,161.73,KPFB,eas
2023-06-20,2023,6,20,218.83,KPFB,wsu
2023-06-20,2023,6,20,20.41,KTFB,eas
2023-06-20,2023,6,20,14.0,KTFB,wsu
2023-06-21,2023,6,21,3045.21,KNFB,eas
2023-06-21,2023,6,21,4097.97,KNFB,wsu
2023-06-21,2023,6,21,159.85,KPFB,eas
2023-06-21,2023,6,21,218.4,KPFB,wsu
2023-06-21,2023,6,21,20.26,KTFB,eas
2023-06-21,2023,6,21,14.13,KTFB,wsu
2023-06-22,2023,6,22,3081.71,KNFB,eas
2023-06-22,2023,6,22,4067.95,KNFB,wsu
2023-06-22,2023,6,22,160.07,KPFB,eas
2023-06-22,2023,6,22,216.3,KPFB,wsu
2023-06-22,2023,6,22,20.39,KTFB,eas
2023-06-22,2023,6,22,14.65,KTFB,wsu
2023-06-23,2023,6,23,2994.34,KNFB,eas
2023-06-23,2023,6,23,4073.36,KNFB,wsu
2023-06-23,2023,6,23,159.99,KPFB,eas
2023-06-23,2023,6,23,214.83,KPFB,wsu
2023-06-23,2023,6,23,20.58,KTFB,eas
2023-06-23,2023,6,23,15.41,KTFB,wsu
2023-06-24,2023,6,24,3041.99,KNFB,eas
2023-06-24,2023,6,24,4107.55,KNFB,wsu
2023-06-24,2023,6,24,156.27,KPFB,eas
2023-06-24,2023,6,24,219.13,KPFB,wsu
2023-06-24,2023,6,24,20.45,KTFB,eas
2023-06-24,2023,6,24,15.52,KTFB,wsu
2023-06-25,2023,6,25,3040.72,KNFB,eas
2023-06-25,2023,6,25,4053.54,KNFB,wsu
2023-06-25,2023,6,25,158.08,KPFB,eas
2023-06-25,2023,6,25,222.27,KPFB,wsu
2023-06-25,2023,6,25,21.2,KTFB,eas
2023-06-25,2023,6,25,16.1,KTFB,wsu
2023-06-26,2023,6,26,3050.68,KNFB,eas
2023-06-26,2023,6,26,4058.38,KNFB,wsu
2023-06-26,2023,6,26,152.71,KPFB,eas
2023-06-26,2023,6,26,214.77,KPFB,wsu
2023-06-26,2023,6,26,20.67,KTFB,eas
2023-06-26,2023,6,26,16.51,KTFB,wsu
2023-06-27,2023,6,27,2975.69,KNFB,eas
2023-06-27,2023,6,27,3977.78,KNFB,wsu
2023-06-27,2023,6,27,151.62,KPFB,eas
2023-06-27,2023,6,27,213.39,KPFB,wsu
2023-06-27,2023,6,27,20.56,KTFB,eas
2023-06-27,2023,6,27,17.03,KTFB,wsu
2023-06-28,2023,6,28,3043.95,KNFB,eas
2023-06-28,2023,6,28,4025.2,KNFB,wsu
2023-06-28,2023,6,28,152.6,KPFB,eas
2023-06-28,2023,6,28,219.43,KPFB,wsu
2023-06-28,2023,6,28,20.65,KTFB,eas
2023-06-28,2023,6,28,17.75,KTFB,wsu
2023-06-29,2023,6,29,3064.94,KNFB,eas
2023-06-29,2023,6,29,4060.45,KNFB,wsu
2023-06-29,2023,6,29,151.31,KPFB,eas
2023-06-29,2023,6,29,214.52,KPFB,wsu
2023-06-29,2023,6,29,21.01,KTFB,eas
2023-06-29,2023,6,29,17.97,KTFB,wsu
2023-06-30,2023,6,30,2974.69,KNFB,eas
2023-06-30,2023,6,30,3984.95,KNFB,wsu
2023-06-30,2023,6,30,149.99,KPFB,eas
2023-06-30,2023,6,30,219.19,KPFB,wsu
2023-06-30,2023,6,30,20.6,KTFB,eas
2023-06-30,2023,6,30,18.57,KTFB,wsu
2023-07-01,2023,7,1,2979.39,KNFB,eas
2023-07-01,2023,7,1,3970.15,KNFB,wsu
2023-07-01,2023,7,1,149.95,KPFB,eas
2023-07-01,2023,7,1,217.76,KPFB,wsu
2023-07-01,2023,7,1,21.3,KTFB,eas
2023-07-01,2023,7,1,18.7,KTFB,wsu
2023-07-02,2023,7,2,3062.88,KNFB,eas
2023-07-02,2023,7,2,3985.1,KNFB,wsu
2023-07-02,2023,7,2,148.92,KPFB,eas
2023-07-02,2023,7,2,219.78,KPFB,wsu
2023-07-02,2023,7,2,21.95,KTFB,eas
2023-07-02,2023,7,2,19.07,KTFB,wsu
2023-07-03,2023,7,3,2963.09,KNFB,eas
2023-07-03,2023,7,3,3970.52,KNFB,wsu
2023-07-03,2023,7,3,148.15,KPFB,eas
2023-07-03,2023,7,3,215.08,KPFB,wsu
2023-07-03,2023,7,3,21.87,KTFB,eas
2023-07-03,2023,7,3,18.58,KTFB,wsu
2023-07-04,2023,7,4,3039.06,KNFB,eas
2023-07-04,2023,7,4,3963.28,KNFB,wsu
2023-07-04,2023,7,4,148.86,KPFB,eas
2023-07-04,2023,7,4,217.2,KPFB,wsu
2023-07-04,2023,7,4,22.6,KTFB,eas
2023-07-04,2023,7,4,18.63,KTFB,wsu
2023-07-05,2023,7,5,2990.85,KNFB,eas
2023-07-05,2023,7,5,3993.96,KNFB,wsu
2023-07-05,2023,7,5,152.85,KPFB,eas
2023-07-05,2023,7,5,215.44,KPFB,wsu
2023-07-05,2023,7,5,22.75,KTFB,eas
2023-07-05,2023,7,5,18.52,KTFB,wsu
2023-07-06,2023,7,6,2956.77,KNFB,eas
2023-07-06,2023,7,6,4068.3,KNFB,wsu
2023-07-06,2023,7,6,149.47,KPFB,eas
2023-07-06,2023,7,6,216.8,KPFB,wsu
2023-07-06,2023,7,6,23.88,KTFB,eas
2023-07-06,2023,7,6,17.98,KTFB,wsu
2023-07-07,2023,7,7,3026.39,KNFB,eas
2023-07-07,2023,7,7,4001.13,KNFB,wsu
2023-07-07,2023,7,7,149.67,KPFB,eas
2023-07-07,2023,7,7,215.18,KPFB,wsu
2023-07-07,2023,7,7,24.21,KTFB,eas
2023-07-07,2023,7,7,18.31,KTFB,wsu
2023-07-08,2023,7,8,2970.84,KNFB,eas
2023-07-08,2023,7,8,3947.1,KNFB,wsu
2023-07-08,2023,7,8,150.46,KPFB,eas
2023-07-08,2023,7,8,212.86,KPFB,wsu
2023-07-08,2023,7,8,24.61,KTFB,eas
2023-07-08,2023,7,8,17.95,KTFB,wsu
2023-07-09,2023,7,9,2974.31,KNFB,eas
2023-07-09,2023,7,9,3926.42,KNFB,wsu
2023-07-09,2023,7,9,152.9,KPFB,eas
2023-07-09,2023,7,9,215.55,KPFB,wsu
2023-07-09,2023,7,9,25.09,KTFB,eas
2023-07-09,2023,7,9,17.66,KTFB,wsu
2023-07-10,2023,7,10,2951.03,KNFB,eas
2023-07-10,2023,7,10,4022.31,KNFB,wsu
2023-07-10,2023,7,10,148.45,KPFB,eas
2023-07-10,2023,7,10,215.67,KPFB,wsu
2023-07-10,2023,7,10,26.1,KTFB,eas
2023-07-10,2023,7,10,17.33,KTFB,wsu
2023-07-11,2023,7,11,2973.95,KNFB,eas
2023-07-11,2023,7,11,3969.3,KNFB,wsu
2023-07-11,2023,7,11,151.09,KPFB,eas
2023-07-11,2023,7,11,218.03,KPFB,wsu
2023-07-11,2023,7,11,26.4,KTFB,eas
2023-07-11,2023,7,11,17.69,KTFB,wsu
2023-07-12,2023,7,12,2918.32,KNFB,eas
2023-07-12,2023,7,12,4036.3,KNFB,wsu
2023-07-12,2023,7,12,151.3,KPFB,eas
2023-07-12,2023,7,12,217.32,KPFB,wsu
2023-07-12,2023,7,12,26.69,KTFB,eas
2023-07-12,2023,7,12,17.4,KTFB,wsu
2023-07-13,2023,7,13,2940.46,KNFB,eas
2023-07-13,2023,7,13,4007.41,KNFB,wsu
2023-07-13,2023,7,13,150.64,KPFB,eas
2023-07-13,2023,7,13,216.64,KPFB,wsu
2023-07-13,2023,7,13,27.79,KTFB,eas
2023-07-13,2023,7,13,16.87,KTFB,wsu
2023-07-14,2023,7,14,3003.88,KNFB,eas
2023-07-14,2023,7,14,4026.15,KNFB,wsu
2023-07-14,2023,7,14,147.53,KPFB,eas
2023-07-14,2023,7,14,211.83,KPFB,wsu
2023-07-14,2023,7,14,28.2,KTFB,eas
2023-07-14,2023,7,14,16.79,KTFB,wsu
2023-07-15,2023,7,15,2915.23,KNFB,eas
2023-07-15,2023,7,15,3939.73,KNFB,wsu
2023-07-15,2023,7,15,151.06,KPFB,eas
2023-07-15,2023,7,15,216.99,KPFB,wsu
2023-07-15,2023,7,15,29.09,KTFB,eas
2023-07-15,2023,7,15,16.95,KTFB,wsu
2023-07-16,2023,7,16,2957.33,KNFB,eas
2023-07-16,2023,7,16,4003.57,KNFB,wsu
2023-07-16,2023,7,16,147.38,KPFB,eas
2023-07-16,2023,7,16,215.03,KPFB,wsu
2023-07-16,2023,7,16,28.78,KTFB,eas
2023-07-16,2023,7,16,16.71,KTFB,wsu
2023-07-17,2023,7,17,2913.58,KNFB,eas
2023-07-17,2023,7,17,3932.53,KNFB,wsu
2023-07-17,2023,7,17,150.58,KPFB,eas
2023-07-17,2023,7,17,218.36,KPFB,wsu
2023-07-17,2023,7,17,30.11,KTFB,eas
2023-07-17,2023,7,17,16.59,KTFB,wsu
2023-07-18,2023,7,18,2961.33,KNFB,eas
2023-07-18,2023,7,18,4036.67,KNFB,wsu
2023-07-18,2023,7,18,151.44,KPFB,eas
2023-07-18,2023,7,18,218.51,KPFB,wsu
2023-07-18,2023,7,18,30.53,KTFB,eas
2023-07-18,2023,7,18,16.22,KTFB,wsu
2023-07-19,2023,7,19,2881.3,KNFB,eas
2023-07-19,2023,7,19,3985.62,KNFB,wsu
2023-07-19,2023,7,19,148.27,KPFB,eas
2023-07-19,2023,7,19,211.02,KPFB,wsu
2023-07-19,2023,7,19,30.4,KTFB,eas
2023-07-19,2023,7,19,16.24,KTFB,wsu
2023-07-20,2023,7,20,2974.55,KNFB,eas
2023-07-20,2023,7,20,3933.2,KNFB,wsu
2023-07-20,2023,7,20,152.05,KPFB,eas
2023-07-20,2023,7,20,217.53,KPFB,wsu
2023-07-20,2023,7,20,31.66,KTFB,eas
2023-07-20,2023,7,20,15.86,KTFB,wsu
2023-07-21,2023,7,21,2909.48,KNFB,eas
2023-07-21,2023,7,21,3921.51,KNFB,wsu
2023-07-21,2023,7,21,147.18,KPFB,eas
2023-07-21,2023,7,21,210.74,KPFB,wsu
2023-07-21,2023,7,21,31.89,KTFB,eas
2023-07-21,2023,7,21,15.59,KTFB,wsu
2023-07-22,2023,7,22,2879.34,KNFB,eas
2023-07-22,2023,7,22,3906.1,KNFB,wsu
2023-07-22,2023,7,22,152.06,KPFB,eas
2023-07-22,2023,7,22,213.5,KPFB,wsu
2023-07-22,2023,7,22,33.09,KTFB,eas
2023-07-22,2023,7,22,15.7,KTFB,wsu
2023-07-23,2023,7,23,2855.69,KNFB,eas
2023-07-23,2023,7,23,3982.77,KNFB,wsu
2023-07-23,2023,7,23,149.76,KPFB,eas
2023-07-23,2023,7,23,214.94,KPFB,wsu
2023-07-23,2023,7,23,32.59,KTFB,eas
2023-07-23,2023,7,23,15.75,KTFB,wsu
2023-07-24,2023,7,24,2862.14,KNFB,eas
2023-07-24,2023,7,24,3904.57,KNFB,wsu
2023-07-24,2023,7,24,148.31,KPFB,eas
2023-07-24,2023,7,24,211.5,KPFB,wsu
2023-07-24,2023,7,24,33.8,KTFB,eas
2023-07-24,2023,7,24,15.17,KTFB,wsu
2023-07-25,2023,7,25,2897.94,KNFB,eas
2023-07-25,2023,7,25,3961.04,KNFB,wsu
2023-07-25,2023,7,25,147.8,KPFB,eas
2023-07-25,2023,7,25,216.56,KPFB,wsu
2023-07-25,2023,7,25,34.0,KTFB,eas
2023-07-25,2023,7,25,15.11,KTFB,wsu
2023-07-26,2023,7,26,2871.99,KNFB,eas
2023-07-26,2023,7,26,3905.88,KNFB,wsu
2023-07-26,2023,7,26,152.72,KPFB,eas
2023-07-26,2023,7,26,210.17,KPFB,wsu
2023-07-26,2023,7,26,35.34,KTFB,eas
2023-07-26,2023,7,26,15.07,KTFB,wsu
2023-07-27,2023,7,27,2924.0,KNFB,eas
2023-07-27,2023,7,27,3965.53,KNFB,wsu
2023-07-27,2023,7,27,147.44,KPFB,eas
2023-07-27,2023,7,27,211.48,KPFB,wsu
2023-07-27,2023,7,27,35.02,KTFB,eas
2023-07-27,2023,7,27,14.83,KTFB,wsu
2023-07-28,2023,7,28,2873.26,KNFB,eas
2023-07-28,2023,7,28,3986.6,KNFB,wsu
2023-07-28,2023,7,28,148.19,KPFB,eas
2023-07-28,2023,7,28,214.95,KPFB,wsu
2023-07-28,2023,7,28,36.47,KTFB,eas
2023-07-28,2023,7,28,14.85,KTFB,wsu
2023-07-29,2023,7,29,2847.51,KNFB,eas
2023-07-29,2023,7,29,3977.75,KNFB,wsu
2023-07-29,2023,7,29,149.09,KPFB,eas
2023-07-29,2023,7,29,216.03,KPFB,wsu
2023-07-29,2023,7,29,36.94,KTFB,eas
2023-07-29,2023,7,29,14.64,KTFB,wsu
2023-07-30,2023,7,30,2885.07,KNFB,eas
2023-07-30,2023,7,30,3972.02,KNFB,wsu
2023-07-30,2023,7,30,150.72,KPFB,eas
2023-07-30,2023,7,30,217.7,KPFB,wsu
2023-07-30,2023,7,30,36.56,KTFB,eas
2023-07-30,2023,7,30,14.07,KTFB,wsu
2023-07-31,2023,7,31,2890.52,KNFB,eas
2023-07-31,2023,7,31,3878.93,KNFB,wsu
2023-07-31,2023,7,31,150.27,KPFB,eas
2023-07-31,2023,7,31,215.82,KPFB,wsu
2023-07-31,2023,7,31,37.91,KTFB,eas
2023-07-31,2023,7,31,14.44,KTFB,wsu
2023-08-01,2023,8,1,2823.88,KNFB,eas
2023-08-01,2023,8,1,3860.38,KNFB,wsu
2023-08-01,2023,8,1,147.75,KPFB,eas
2023-08-01,2023,8,1,215.47,KPFB,wsu
2023-08-01,2023,8,1,38.75,KTFB,eas
2023-08-01,2023,8,1,14.14,KTFB,wsu
2023-08-02,2023,8,2,2821.78,KNFB,eas
2023-08-02,2023,8,2,3956.33,KNFB,wsu
2023-08-02,2023,8,2,148.61,KPFB,eas
2023-08-02,2023,8,2,212.84,KPFB,wsu
2023-08-02,2023,8,2,37.75,KTFB,eas
2023-08-02,2023,8,2,14.3,KTFB,wsu
2023-08-03,2023,8,3,2804.65,KNFB,eas
2023-08-03,2023,8,3,3904.52,KNFB,wsu
2023-08-03,2023,8,3,148.18,KPFB,eas
2023-08-03,2023,8,3,209.23,KPFB,wsu
2023-08-03,2023,8,3,38.16,KTFB,eas
2023-08-03,2023,8,3,14.28,KTFB,wsu
2023-08-04,2023,8,4,2882.42,KNFB,eas
2023-08-04,2023,8,4,3914.67,KNFB,wsu
2023-08-04,2023,8,4,147.9,KPFB,eas
2023-08-04,2023,8,4,209.99,KPFB,wsu
2023-08-04,2023,8,4,38.42,KTFB,eas
2023-08-04,2023,8,4,14.49,KTFB,wsu
2023-08-05,2023,8,5,2871.92,KNFB,eas
2023-08-05,2023,8,5,3851.77,KNFB,wsu
2023-08-05,2023,8,5,148.95,KPFB,eas
2023-08-05,2023,8,5,213.26,KPFB,wsu
2023-08-05,2023,8,5,38.2,KTFB,eas
2023-08-05,2023,8,5,14.16,KTFB,wsu
2023-08-06,2023,8,6,2848.14,KNFB,eas
2023-08-06,2023,8,6,3887.73,KNFB,wsu
2023-08-06,2023,8,6,150.57,KPFB,eas
2023-08-06,2023,8,6,214.2,KPFB,wsu
2023-08-06,2023,8,6,37.9,KTFB,eas
2023-08-06,2023,8,6,14.4,KTFB,wsu
2023-08-07,2023,8,7,2888.06,KNFB,eas
2023-08-07,2023,8,7,3852.36,KNFB,wsu
2023-08-07,2023,8,7,147.54,KPFB,eas
2023-08-07,2023,8,7,211.75,KPFB,wsu
2023-08-07,2023,8,7,38.34,KTFB,eas
2023-08-07,2023,8,7,14.8,KTFB,wsu
2023-08-08,2023,8,8,2881.45,KNFB,eas
2023-08-08,2023,8,8,3985.22,KNFB,wsu
2023-08-08,2023,8,8,148.3,KPFB,eas
2023-08-08,2023,8,8,214.15,KPFB,wsu
2023-08-08,2023,8,8,38.56,KTFB,eas
2023-08-08,2023,8,8,14.5,KTFB,wsu
2023-08-09,2023,8,9,2854.16,KNFB,eas
2023-08-09,2023,8,9,3885.48,KNFB,wsu
2023-08-09,2023,8,9,148.32,KPFB,eas
2023-08-09,2023,8,9,212.12,KPFB,wsu
2023-08-09,2023,8,9,38.94,KTFB,eas
2023-08-09,2023,8,9,14.52,KTFB,wsu
2023-08-10,2023,8,10,2884.13,KNFB,eas
2023-08-10,2023,8,10,3934.87,KNFB,wsu
2023-08-10,2023,8,10,151.68,KPFB,eas
2023-08-10,2023,8,10,208.07,KPFB,wsu
2023-08-10,2023,8,10,38.65,KTFB,eas
2023-08-10,2023,8,10,15.04,KTFB,wsu
2023-08-11,2023,8,11,2806.65,KNFB,eas
2023-08-11,2023,8,11,3853.57,KNFB,wsu
2023-08-11,2023,8,11,151.41,KPFB,eas
2023-08-11,2023,8,11,208.81,KPFB,wsu
2023-08-11,2023,8,11,39.88,KTFB,eas
2023-08-11,2023,8,11,15.17,KTFB,wsu
2023-08-12,2023,8,12,2793.82,KNFB,eas
2023-08-12,2023,8,12,3952.27,KNFB,wsu
2023-08-12,2023,8,12,150.36,KPFB,eas
2023-08-12,2023,8,12,214.03,KPFB,wsu
2023-08-12,2023,8,12,39.74,KTFB,eas
2023-08-12,2023,8,12,14.86,KTFB,wsu
2023-08-13,2023,8,13,2809.56,KNFB,eas
2023-08-13,2023,8,13,3898.37,KNFB,wsu
2023-08-13,2023,8,13,146.92,KPFB,eas
2023-08-13,2023,8,13,212.8,KPFB,wsu
2023-08-13,2023,8,13,38.89,KTFB,eas
2023-08-13,2023,8,13,15.38,KTFB,wsu
2023-08-14,2023,8,14,2783.28,KNFB,eas
2023-08-14,2023,8,14,3988.75,KNFB,wsu
2023-08-14,2023,8,14,145.76,KPFB,eas
2023-08-14,2023,8,14,213.97,KPFB,wsu
