date,series_id,meas
2024-07-03,KNFB,5506.73
2024-07-04,KNFB,5499.98
2024-07-05,KNFB,5492.74
2024-07-06,KNFB,5486.8
2024-07-07,KNFB,5480.75
2024-07-08,KNFB,5475.49
2024-07-09,KNFB,5468.4
2024-07-10,KNFB,5461.53
2024-07-11,KNFB,5455.48
2024-07-12,KNFB,5448.56
2024-07-13,KNFB,5440.72
2024-07-14,KNFB,5434.28
2024-07-15,KNFB,5428.3
2024-07-16,KNFB,5420.58
2024-07-17,KNFB,5414.97
2024-07-18,KNFB,5409.67
2024-07-19,KNFB,5403.89
2024-07-20,KNFB,5397.54
2024-07-21,KNFB,5391.91
2024-07-22,KNFB,5384.93
2024-07-23,KNFB,5378.56
2024-07-24,KNFB,5372.19
2024-07-25,KNFB,5366.1
2024-07-26,KNFB,5359.94
2024-07-27,KNFB,5354.0
2024-07-28,KNFB,5347.25
2024-07-29,KNFB,5339.74
2024-07-30,KNFB,5332.42
2024-07-31,KNFB,5326.09
2024-08-01,KNFB,5320.91
2024-08-02,KNFB,5316.51
2024-08-03,KNFB,5313.76
2024-08-04,KNFB,5312.45
2024-08-05,KNFB,5311.15
2024-08-06,KNFB,5309.37
2024-08-07,KNFB,5306.99
2024-08-08,KNFB,5304.73
2024-08-09,KNFB,5301.27
2024-08-10,KNFB,5297.42
2024-08-11,KNFB,5293.36
2024-08-12,KNFB,5290.89
2024-08-13,KNFB,5287.78
2024-08-14,KNFB,5286.15
2024-08-15,KNFB,5283.52
2024-08-16,KNFB,5282.01
2024-08-17,KNFB,5279.58
2024-08-18,KNFB,5277.5
2024-08-19,KNFB,5274.29
2024-08-20,KNFB,5272.11
2024-08-21,KNFB,5268.93
2024-08-22,KNFB,5266.14
2024-08-23,KNFB,5262.85
2024-08-24,KNFB,5259.89
2024-08-25,KNFB,5257.59
2024-08-26,KNFB,5255.92
2024-08-27,KNFB,5252.88
2024-08-28,KNFB,5251.03
2024-08-29,KNFB,5249.18
2024-08-30,KNFB,5246.79
2024-08-31,KNFB,5241.82
2024-09-01,KNFB,5235.87
2024-09-02,KNFB,5228.39
2024-09-03,KNFB,5218.82
2024-09-04,KNFB,5206.61
2024-09-05,KNFB,5194.41
2024-09-06,KNFB,5182.22
2024-09-07,KNFB,5170.56
2024-09-08,KNFB,5158.64
2024-09-09,KNFB,5146.4
2024-09-10,KNFB,5134.9
2024-09-11,KNFB,5123.56
2024-09-12,KNFB,5110.83
2024-09-13,KNFB,5099.4
2024-09-14,KNFB,5087.87
2024-09-15,KNFB,5075.38
2024-09-16,KNFB,5063.81
2024-09-17,KNFB,5053.09
2024-09-18,KNFB,5039.8
2024-09-19,KNFB,5029.01
2024-09-20,KNFB,5018.31
2024-09-21,KNFB,5006.18
2024-09-22,KNFB,4993.17
2024-09-23,KNFB,4981.99
2024-09-24,KNFB,4969.69
2024-09-25,KNFB,4958.57
2024-09-26,KNFB,4947.93
2024-09-27,KNFB,4937.45
2024-09-28,KNFB,4925.28
2024-09-29,KNFB,4914.63
2024-09-30,KNFB,4901.68
2024-10-01,KNFB,4887.92
2024-10-02,KNFB,4873.56
2024-10-03,KNFB,4859.6
2024-10-04,KNFB,4844.26
2024-10-05,KNFB,4829.55
2024-10-06,KNFB,4815.06
2024-10-07,KNFB,4800.81
2024-10-08,KNFB,4786.02
2024-10-09,KNFB,4771.0
2024-10-10,KNFB,4756.29
2024-10-11,KNFB,4741.9
2024-10-12,KNFB,4727.24
2024-10-13,KNFB,4713.01
2024-10-14,KNFB,4698.1
2024-10-15,KNFB,4683.18
2024-10-16,KNFB,4668.93
2024-10-17,KNFB,4653.55
2024-10-18,KNFB,4638.32
2024-10-19,KNFB,4623.14
2024-10-20,KNFB,4608.74
2024-10-21,KNFB,4593.44
2024-10-22,KNFB,4579.36
2024-10-23,KNFB,4565.13
2024-10-24,KNFB,4551.21
2024-10-25,KNFB,4536.87
2024-10-26,KNFB,4522.72
2024-10-27,KNFB,4507.47
2024-10-28,KNFB,4492.99
2024-10-29,KNFB,4477.93
2024-10-30,KNFB,4463.35
2024-10-31,KNFB,4448.56
2024-11-01,KNFB,4436.49
2024-11-02,KNFB,4424.49
2024-11-03,KNFB,4413.23
2024-11-04,KNFB,4401.53
2024-11-05,KNFB,4391.59
2024-11-06,KNFB,4380.59
2024-11-07,KNFB,4369.12
2024-11-08,KNFB,4358.76
2024-11-09,KNFB,4349.05
2024-11-10,KNFB,4338.48
2024-11-11,KNFB,4328.24
2024-11-12,KNFB,4317.75
2024-11-13,KNFB,4307.2
2024-11-14,KNFB,4296.19
2024-11-15,KNFB,4285.75
2024-11-16,KNFB,4275.32
2024-11-17,KNFB,4265.7
2024-11-18,KNFB,4254.83
2024-11-19,KNFB,4244.26
2024-11-20,KNFB,4233.59
2024-11-21,KNFB,4222.6
2024-11-22,KNFB,4212.45
2024-11-23,KNFB,4202.83
2024-11-24,KNFB,4192.88
2024-11-25,KNFB,4181.95
2024-11-26,KNFB,4171.16
2024-11-27,KNFB,4159.36
2024-11-28,KNFB,4148.14
2024-11-29,KNFB,4137.41
2024-11-30,KNFB,4126.08
2024-12-01,KNFB,4112.53
2024-12-02,KNFB,4097.32
2024-12-03,KNFB,4080.65
2024-12-04,KNFB,4061.43
2024-12-05,KNFB,4041.96
2024-12-06,KNFB,4023.82
2024-12-07,KNFB,4005.25
2024-12-08,KNFB,3986.25
2024-12-09,KNFB,3967.65
2024-12-10,KNFB,3949.83
2024-12-11,KNFB,3930.77
2024-12-12,KNFB,3911.95
2024-12-13,KNFB,3893.69
2024-12-14,KNFB,3875.39
2024-12-15,KNFB,3856.75
2024-12-16,KNFB,3837.55
2024-12-17,KNFB,3820.04
2024-12-18,KNFB,3801.55
2024-12-19,KNFB,3783.2
2024-12-20,KNFB,3763.88
2024-12-21,KNFB,3745.64
2024-12-22,KNFB,3726.46
2024-12-23,KNFB,3707.96
2024-12-24,KNFB,3688.94
2024-12-25,KNFB,3670.47
2024-12-26,KNFB,3651.84
2024-12-27,KNFB,3633.46
2024-12-28,KNFB,3614.61
2024-12-29,KNFB,3595.61
2024-12-30,KNFB,3577.04
2024-12-31,KNFB,3560.45
2025-01-01,KNFB,3545.4
2025-01-02,KNFB,3532.41
2025-01-03,KNFB,3521.94
2025-01-04,KNFB,3513.57
2025-01-05,KNFB,3504.35
2025-01-06,KNFB,3496.02
2025-01-07,KNFB,3487.35
2025-01-08,KNFB,3478.97
2025-01-09,KNFB,3469.42
2025-01-10,KNFB,3461.31
2025-01-11,KNFB,3452.21
2025-01-12,KNFB,3443.23
2025-01-13,KNFB,3434.36
2025-01-14,KNFB,3425.79
2025-01-15,KNFB,3417.6
2025-01-16,KNFB,3409.34
2025-01-17,KNFB,3401.13
2025-01-18,KNFB,3392.81
2025-01-19,KNFB,3384.14
2025-01-20,KNFB,3374.85
2025-01-21,KNFB,3366.11
2025-01-22,KNFB,3357.89
2025-01-23,KNFB,3349.08
2025-01-24,KNFB,3341.16
2025-01-25,KNFB,3332.42
2025-01-26,KNFB,3323.98
2025-01-27,KNFB,3314.25
2025-01-28,KNFB,3305.58
2025-01-29,KNFB,3296.65
2025-01-30,KNFB,3288.14
2025-01-31,KNFB,3275.99
2025-02-01,KNFB,3262.92
2025-02-02,KNFB,3246.06
2025-02-03,KNFB,3226.89
2025-02-04,KNFB,3204.84
2025-02-05,KNFB,3183.1
2025-02-06,KNFB,3160.59
2025-02-07,KNFB,3138.62
2025-02-08,KNFB,3116.06
2025-02-09,KNFB,3093.53
2025-02-10,KNFB,3071.39
2025-02-11,KNFB,3049.64
2025-02-12,KNFB,3027.76
2025-02-13,KNFB,3005.5
2025-02-14,KNFB,2983.79
2025-02-15,KNFB,2961.36
2025-02-16,KNFB,2938.51
2025-02-17,KNFB,2916.2
2025-02-18,KNFB,2894.21
2025-02-19,KNFB,2871.69
2025-02-20,KNFB,2849.98
2025-02-21,KNFB,2827.85
2025-02-22,KNFB,2805.94
2025-02-23,KNFB,2784.19
2025-02-24,KNFB,2762.5
2025-02-25,KNFB,2740.14
2025-02-26,KNFB,2718.65
2025-02-27,KNFB,2696.74
2025-02-28,KNFB,2675.25
2025-03-01,KNFB,2654.22
2025-03-02,KNFB,2634.42
2025-03-03,KNFB,2615.04
2025-03-04,KNFB,2596.06
2025-03-05,KNFB,2577.04
2025-03-06,KNFB,2558.83
2025-03-07,KNFB,2540.31
2025-03-08,KNFB,2521.96
2025-03-09,KNFB,2503.41
2025-03-10,KNFB,2485.2
2025-03-11,KNFB,2467.0
2025-03-12,KNFB,2448.5
2025-03-13,KNFB,2430.16
2025-03-14,KNFB,2411.69
2025-03-15,KNFB,2393.35
2025-03-16,KNFB,2374.88
2025-03-17,KNFB,2356.66
2025-03-18,KNFB,2337.91
2025-03-19,KNFB,2319.31
2025-03-20,KNFB,2300.78
2025-03-21,KNFB,2281.8
2025-03-22,KNFB,2263.12
2025-03-23,KNFB,2244.92
2025-03-24,KNFB,2226.73
2025-03-25,KNFB,2208.09
2025-03-26,KNFB,2189.89
2025-03-27,KNFB,2171.67
2025-03-28,KNFB,2153.17
2025-03-29,KNFB,2134.29
2025-03-30,KNFB,2116.0
2025-03-31,KNFB,2092.4
2025-04-01,KNFB,2063.99
2025-04-02,KNFB,2030.44
2025-04-03,KNFB,1992.45
2025-04-04,KNFB,1949.6
2025-04-05,KNFB,1906.62
2025-04-06,KNFB,1863.56
2025-04-07,KNFB,1820.7
2025-04-08,KNFB,1777.75
2025-04-09,KNFB,1734.63
2025-04-10,KNFB,1691.97
2025-04-11,KNFB,1648.89
2025-04-12,KNFB,1605.93
2025-04-13,KNFB,1563.15
2025-04-14,KNFB,1520.23
2025-04-15,KNFB,1476.94
2025-04-16,KNFB,1433.97
2025-04-17,KNFB,1390.84
2025-04-18,KNFB,1347.73
2025-04-19,KNFB,1250.0
2025-04-20,KNFB,1250.0
2025-04-21,KNFB,1250.0
2025-04-22,KNFB,1250.0
2025-04-23,KNFB,1250.0
2025-04-24,KNFB,1250.0
2025-04-25,KNFB,1250.0
2025-04-26,KNFB,1250.0
2025-04-27,KNFB,1250.0
2025-04-28,KNFB,1250.0
2025-04-29,KNFB,1250.0
2025-04-30,KNFB,1250.0
2025-05-01,KNFB,1250.0
2025-05-02,KNFB,1250.0
2025-05-03,KNFB,1250.0
2025-05-04,KNFB,1250.0
2025-05-05,KNFB,1250.0
2025-05-06,KNFB,1250.0
2025-05-07,KNFB,1250.0
2025-05-08,KNFB,1250.0
2025-05-09,KNFB,1250.0
2025-05-10,KNFB,1250.0
2025-05-11,KNFB,1250.0
2025-05-12,KNFB,1250.0
2025-05-13,KNFB,1250.0
2025-05-14,KNFB,1250.0
2025-05-15,KNFB,1250.0
2025-05-16,KNFB,1250.0
2025-05-17,KNFB,1250.0
2025-05-18,KNFB,1250.0
2025-05-19,KNFB,1250.0
2025-05-20,KNFB,1250.0
2025-05-21,KNFB,1250.0
2025-05-22,KNFB,1250.0
2025-05-23,KNFB,1250.0
2025-05-24,KNFB,1250.0
2025-05-25,KNFB,1250.0
2025-05-26,KNFB,1250.0
2025-05-27,KNFB,1250.0
2025-05-28,KNFB,1250.0
2025-05-29,KNFB,1250.0
2025-05-30,KNFB,1250.0
2025-05-31,KNFB,1250.0
2025-06-01,KNFB,1250.0
2025-06-02,KNFB,1250.0
2025-06-03,KNFB,1250.0
2025-06-04,KNFB,1240.51
2025-06-05,KNFB,1229.06
2025-06-06,KNFB,1217.86
2025-06-07,KNFB,1206.65
2025-06-08,KNFB,1195.4
2025-06-09,KNFB,1183.93
2025-06-10,KNFB,1172.83
2025-06-11,KNFB,1161.65
2025-06-12,KNFB,1150.36
2025-06-13,KNFB,1139.09
2025-06-14,KNFB,1128.03
2025-06-15,KNFB,1116.75
2025-06-16,KNFB,1105.49
2025-06-17,KNFB,1094.15
2025-06-18,KNFB,1082.73
2025-06-19,KNFB,1071.49
2025-06-20,KNFB,1060.47
2025-06-21,KNFB,1049.24
2025-06-22,KNFB,1038.04
2025-06-23,KNFB,1026.78
2025-06-24,KNFB,1015.61
2025-06-25,KNFB,1004.3
2025-06-26,KNFB,993.26
2025-06-27,KNFB,981.97
2025-06-28,KNFB,970.91
2025-06-29,KNFB,959.75
2025-06-30,KNFB,950.12
2025-07-01,KNFB,941.99
2025-07-02,KNFB,935.66
2025-07-03,KNFB,930.91
2025-07-04,KNFB,927.78
2025-07-05,KNFB,924.76
2025-07-06,KNFB,921.94
2025-07-07,KNFB,918.9
2025-07-08,KNFB,915.91
2025-07-09,KNFB,912.87
2025-07-10,KNFB,909.71
2025-07-11,KNFB,906.47
2025-07-12,KNFB,903.6
2025-07-13,KNFB,900.65
2025-07-14,KNFB,897.63
2025-07-15,KNFB,894.71
2025-07-16,KNFB,891.78
2025-07-17,KNFB,888.64
2025-07-18,KNFB,885.55
2025-07-19,KNFB,882.5
2025-07-20,KNFB,879.41
2025-07-21,KNFB,876.36
2025-07-22,KNFB,873.34
2025-07-23,KNFB,870.38
2025-07-24,KNFB,867.42
2025-07-25,KNFB,864.37
2025-07-26,KNFB,861.28
2025-07-27,KNFB,858.28
2025-07-28,KNFB,855.15
2025-07-29,KNFB,852.02
2025-07-30,KNFB,848.93
2025-07-31,KNFB,846.48
2025-08-01,KNFB,844.56
2025-08-02,KNFB,843.43
2025-08-03,KNFB,843.01
2025-08-04,KNFB,843.07
2025-08-05,KNFB,843.1
2025-08-06,KNFB,843.08
2025-08-07,KNFB,843.09
2025-08-08,KNFB,843.06
2025-08-09,KNFB,843.06
2025-08-10,KNFB,843.03
2025-08-11,KNFB,843.11
2025-08-12,KNFB,842.98
2025-08-13,KNFB,842.9
2025-08-14,KNFB,842.86
2025-08-15,KNFB,842.89
2025-08-16,KNFB,842.94
2025-08-17,KNFB,843.1
2025-08-18,KNFB,843.06
2025-08-19,KNFB,843.09
2025-08-20,KNFB,843.08
2025-08-21,KNFB,843.09
2025-08-22,KNFB,842.87
2025-08-23,KNFB,842.86
2025-08-24,KNFB,842.84
2025-08-25,KNFB,842.79
2025-08-26,KNFB,842.66
2025-08-27,KNFB,842.76
2025-08-28,KNFB,842.75
2025-08-29,KNFB,842.8
2025-08-30,KNFB,842.84
2025-08-31,KNFB,842.91
2020-01-01,KPFB,4904.32
2020-01-02,KPFB,4896.64
2020-01-03,KPFB,4890.65
2020-01-04,KPFB,4884.83
2020-01-05,KPFB,4876.49
2020-01-06,KPFB,4871.72
2020-01-07,KPFB,4865.82
2020-01-08,KPFB,4853.85
2020-01-09,KPFB,4849.36
2020-01-10,KPFB,4841.75
2020-01-11,KPFB,4837.34
2020-01-12,KPFB,4829.2
2020-01-13,KPFB,4823.25
2020-01-14,KPFB,4816.83
2020-01-15,KPFB,4812.89
2020-01-16,KPFB,4804.51
2020-01-17,KPFB,4800.91
2020-01-18,KPFB,4791.63
2020-01-19,KPFB,4784.71
2020-01-20,KPFB,4782.37
2020-01-21,KPFB,4772.74
2020-01-22,KPFB,4769.02
2020-01-23,KPFB,4762.84
2020-01-24,KPFB,4754.13
2020-01-25,KPFB,4748.35
2020-01-26,KPFB,4736.59
2020-01-27,KPFB,4732.32
2020-01-28,KPFB,4728.29
2020-01-29,KPFB,4721.07
2020-01-30,KPFB,4718.61
2020-01-31,KPFB,4704.91
2020-02-01,KPFB,4700.66
2020-02-02,KPFB,4707.65
2020-02-03,KPFB,4707.54
2020-02-04,KPFB,4710.27
2020-02-05,KPFB,4714.49
2020-02-06,KPFB,4720.0
2020-02-07,KPFB,4717.9
2020-02-08,KPFB,4724.26
2020-02-09,KPFB,4726.31
2020-02-10,KPFB,4732.59
2020-02-11,KPFB,4735.37
2020-02-12,KPFB,4734.61
2020-02-13,KPFB,4741.42
2020-02-14,KPFB,4746.97
2020-02-15,KPFB,4744.6
2020-02-16,KPFB,4752.55
2020-02-17,KPFB,4753.86
2020-02-18,KPFB,4753.58
2020-02-19,KPFB,4758.32
2020-02-20,KPFB,4765.8
2020-02-21,KPFB,4766.87
2020-02-22,KPFB,4772.61
2020-02-23,KPFB,4774.93
2020-02-24,KPFB,4775.94
2020-02-25,KPFB,4776.17
2020-02-26,KPFB,4783.96
2020-02-27,KPFB,4784.23
2020-02-28,KPFB,4788.78
2020-02-29,KPFB,4792.34
2020-03-01,KPFB,4795.16
2020-03-02,KPFB,4793.63
2020-03-03,KPFB,4791.6
2020-03-04,KPFB,4785.89
2020-03-05,KPFB,4784.53
2020-03-06,KPFB,4781.12
2020-03-07,KPFB,4782.72
2020-03-08,KPFB,4781.69
2020-03-09,KPFB,4775.48
2020-03-10,KPFB,4775.55
2020-03-11,KPFB,4772.89
2020-03-12,KPFB,4770.02
2020-03-13,KPFB,4766.53
2020-03-14,KPFB,4767.57
2020-03-15,KPFB,4766.41
2020-03-16,KPFB,4760.48
2020-03-17,KPFB,4758.05
2020-03-18,KPFB,4754.48
2020-03-19,KPFB,4756.96
2020-03-20,KPFB,4751.63
2020-03-21,KPFB,4748.23
2020-03-22,KPFB,4746.16
2020-03-23,KPFB,4743.15
2020-03-24,KPFB,4740.02
2020-03-25,KPFB,4743.84
2020-03-26,KPFB,4740.18
2020-03-27,KPFB,4735.91
2020-03-28,KPFB,4731.08
2020-03-29,KPFB,4728.93
2020-03-30,KPFB,4729.02
2020-03-31,KPFB,4729.08
2020-04-01,KPFB,4724.69
2020-04-02,KPFB,4718.15
2020-04-03,KPFB,4716.88
2020-04-04,KPFB,4707.93
2020-04-05,KPFB,4703.88
2020-04-06,KPFB,4697.78
2020-04-07,KPFB,4695.01
2020-04-08,KPFB,4690.31
2020-04-09,KPFB,4686.11
2020-04-10,KPFB,4682.39
2020-04-11,KPFB,4674.88
2020-04-12,KPFB,4669.11
2020-04-13,KPFB,4662.84
2020-04-14,KPFB,4658.75
2020-04-15,KPFB,4656.58
2020-04-16,KPFB,4649.31
2020-04-17,KPFB,4643.98
2020-04-18,KPFB,4636.46
2020-04-19,KPFB,4633.08
2020-04-20,KPFB,4627.99
2020-04-21,KPFB,4623.47
2020-04-22,KPFB,4619.6
2020-04-23,KPFB,4616.86
2020-04-24,KPFB,4609.83
2020-04-25,KPFB,4605.53
2020-04-26,KPFB,4601.73
2020-04-27,KPFB,4594.37
2020-04-28,KPFB,4588.17
2020-04-29,KPFB,4584.06
2020-04-30,KPFB,4575.99
2020-05-01,KPFB,4574.12
2020-05-02,KPFB,4573.14
2020-05-03,KPFB,4569.33
2020-05-04,KPFB,4565.48
2020-05-05,KPFB,4561.56
2020-05-06,KPFB,4560.97
2020-05-07,KPFB,4561.44
2020-05-08,KPFB,4558.96
2020-05-09,KPFB,4552.89
2020-05-10,KPFB,4557.08
2020-05-11,KPFB,4553.88
2020-05-12,KPFB,4547.36
2020-05-13,KPFB,4545.19
2020-05-14,KPFB,4543.28
2020-05-15,KPFB,4543.02
2020-05-16,KPFB,4542.02
2020-05-17,KPFB,4540.12
2020-05-18,KPFB,4536.18
2020-05-19,KPFB,4531.43
2020-05-20,KPFB,4529.34
2020-05-21,KPFB,4524.75
2020-05-22,KPFB,4526.56
2020-05-23,KPFB,4525.47
2020-05-24,KPFB,4519.54
2020-05-25,KPFB,4520.37
2020-05-26,KPFB,4512.96
2020-05-27,KPFB,4513.54
2020-05-28,KPFB,4509.32
2020-05-29,KPFB,4508.87
2020-05-30,KPFB,4509.66
2020-05-31,KPFB,4505.98
2020-06-01,KPFB,4504.33
2020-06-02,KPFB,4500.01
2020-06-03,KPFB,4499.49
2020-06-04,KPFB,4492.71
2020-06-05,KPFB,4495.02
2020-06-06,KPFB,4491.22
2020-06-07,KPFB,4491.18
2020-06-08,KPFB,4487.81
2020-06-09,KPFB,4481.71
2020-06-10,KPFB,4484.08
2020-06-11,KPFB,4478.77
2020-06-12,KPFB,4479.58
2020-06-13,KPFB,4473.36
2020-06-14,KPFB,4473.33
2020-06-15,KPFB,4473.36
2020-06-16,KPFB,4471.17
2020-06-17,KPFB,4463.98
2020-06-18,KPFB,4464.21
2020-06-19,KPFB,4462.89
2020-06-20,KPFB,4461.63
2020-06-21,KPFB,4458.53
2020-06-22,KPFB,4456.5
2020-06-23,KPFB,4453.18
2020-06-24,KPFB,4455.4
2020-06-25,KPFB,4451.49
2020-06-26,KPFB,4449.18
2020-06-27,KPFB,4448.57
2020-06-28,KPFB,4444.48
2020-06-29,KPFB,4439.6
2020-06-30,KPFB,4437.68
2020-07-01,KPFB,4438.54
2020-07-02,KPFB,4433.9
2020-07-03,KPFB,4436.35
2020-07-04,KPFB,4432.32
2020-07-05,KPFB,4429.94
2020-07-06,KPFB,4429.67
2020-07-07,KPFB,4427.11
2020-07-08,KPFB,4426.05
2020-07-09,KPFB,4426.35
2020-07-10,KPFB,4423.63
2020-07-11,KPFB,4422.29
2020-07-12,KPFB,4418.45
2020-07-13,KPFB,4418.57
2020-07-14,KPFB,4412.49
2020-07-15,KPFB,4412.4
2020-07-16,KPFB,4411.59
2020-07-17,KPFB,4408.81
2020-07-18,KPFB,4406.09
2020-07-19,KPFB,4408.57
2020-07-20,KPFB,4402.32
2020-07-21,KPFB,4404.78
2020-07-22,KPFB,4403.37
2020-07-23,KPFB,4403.68
2020-07-24,KPFB,4399.35
2020-07-25,KPFB,4397.59
2020-07-26,KPFB,4395.49
2020-07-27,KPFB,4396.71
2020-07-28,KPFB,4394.04
2020-07-29,KPFB,4389.78
2020-07-30,KPFB,4389.67
2020-07-31,KPFB,4390.8
2020-08-01,KPFB,4387.07
2020-08-02,KPFB,4386.07
2020-08-03,KPFB,4384.99
2020-08-04,KPFB,4377.88
2020-08-05,KPFB,4377.82
2020-08-06,KPFB,4375.5
2020-08-07,KPFB,4376.35
2020-08-08,KPFB,4377.31
2020-08-09,KPFB,4372.81
2020-08-10,KPFB,4371.25
2020-08-11,KPFB,4369.61
2020-08-12,KPFB,4369.75
2020-08-13,KPFB,4363.65
2020-08-14,KPFB,4365.11
2020-08-15,KPFB,4362.98
2020-08-16,KPFB,4360.6
2020-08-17,KPFB,4359.65
2020-08-18,KPFB,4358.7
2020-08-19,KPFB,4357.4
2020-08-20,KPFB,4354.95
2020-08-21,KPFB,4356.77
2020-08-22,KPFB,4351.92
2020-08-23,KPFB,4349.39
2020-08-24,KPFB,4346.37
2020-08-25,KPFB,4343.75
2020-08-26,KPFB,4344.91
2020-08-27,KPFB,4340.77
2020-08-28,KPFB,4339.42
2020-08-29,KPFB,4337.52
2020-08-30,KPFB,4336.56
2020-08-31,KPFB,4335.32
2020-09-01,KPFB,4336.06
2020-09-02,KPFB,4329.19
2020-09-03,KPFB,4323.88
2020-09-04,KPFB,4322.54
2020-09-05,KPFB,4317.46
2020-09-06,KPFB,4311.8
2020-09-07,KPFB,4311.81
2020-09-08,KPFB,4305.55
2020-09-09,KPFB,4305.6
2020-09-10,KPFB,4296.16
2020-09-11,KPFB,4293.65
2020-09-12,KPFB,4287.5
2020-09-13,KPFB,4283.92
2020-09-14,KPFB,4282.89
2020-09-15,KPFB,4278.73
2020-09-16,KPFB,4273.77
2020-09-17,KPFB,4271.13
2020-09-18,KPFB,4264.79
2020-09-19,KPFB,4262.96
2020-09-20,KPFB,4258.99
2020-09-21,KPFB,4255.71
2020-09-22,KPFB,4252.71
2020-09-23,KPFB,4250.2
2020-09-24,KPFB,4246.31
2020-09-25,KPFB,4236.54
2020-09-26,KPFB,4238.42
2020-09-27,KPFB,4234.6
2020-09-28,KPFB,4228.08
2020-09-29,KPFB,4223.51
2020-09-30,KPFB,4218.37
2020-10-01,KPFB,4219.44
2020-10-02,KPFB,4214.2
2020-10-03,KPFB,4216.18
2020-10-04,KPFB,4209.05
2020-10-05,KPFB,4209.33
2020-10-06,KPFB,4206.49
2020-10-07,KPFB,4208.15
2020-10-08,KPFB,4204.82
2020-10-09,KPFB,4202.58
2020-10-10,KPFB,4205.45
2020-10-11,KPFB,4196.34
2020-10-12,KPFB,4200.87
2020-10-13,KPFB,4195.03
2020-10-14,KPFB,4196.67
2020-10-15,KPFB,4194.31
2020-10-16,KPFB,4193.73
2020-10-17,KPFB,4192.7
2020-10-18,KPFB,4188.84
2020-10-19,KPFB,4184.22
2020-10-20,KPFB,4185.53
2020-10-21,KPFB,4184.75
2020-10-22,KPFB,4183.14
2020-10-23,KPFB,4179.73
2020-10-24,KPFB,4181.86
2020-10-25,KPFB,4178.13
2020-10-26,KPFB,4179.43
2020-10-27,KPFB,4178.9
2020-10-28,KPFB,4171.16
2020-10-29,KPFB,4171.16
2020-10-30,KPFB,4168.95
2020-10-31,KPFB,4168.78
2020-11-01,KPFB,4166.7
2020-11-02,KPFB,4160.7
2020-11-03,KPFB,4158.77
2020-11-04,KPFB,4154.05
2020-11-05,KPFB,4149.13
2020-11-06,KPFB,4146.44
2020-11-07,KPFB,4140.01
2020-11-08,KPFB,4139.26
2020-11-09,KPFB,4133.51
2020-11-10,KPFB,4129.84
2020-11-11,KPFB,4121.54
2020-11-12,KPFB,4121.74
2020-11-13,KPFB,4120.08
2020-11-14,KPFB,4111.93
2020-11-15,KPFB,4106.98
2020-11-16,KPFB,4103.85
2020-11-17,KPFB,4100.93
2020-11-18,KPFB,4095.77
2020-11-19,KPFB,4092.26
2020-11-20,KPFB,4089.11
2020-11-21,KPFB,4083.88
2020-11-22,KPFB,4077.61
2020-11-23,KPFB,4074.08
2020-11-24,KPFB,4071.13
2020-11-25,KPFB,4065.22
2020-11-26,KPFB,4061.05
2020-11-27,KPFB,4059.53
2020-11-28,KPFB,4050.81
2020-11-29,KPFB,4051.22
2020-11-30,KPFB,4047.18
2020-12-01,KPFB,4041.89
2020-12-02,KPFB,4032.72
2020-12-03,KPFB,4028.75
2020-12-04,KPFB,4024.48
2020-12-05,KPFB,4014.93
2020-12-06,KPFB,4008.25
2020-12-07,KPFB,3997.1
2020-12-08,KPFB,3994.64
2020-12-09,KPFB,3986.32
2020-12-10,KPFB,3979.11
2020-12-11,KPFB,3970.82
2020-12-12,KPFB,3965.88
2020-12-13,KPFB,3958.87
2020-12-14,KPFB,3949.87
2020-12-15,KPFB,3945.42
2020-12-16,KPFB,3937.77
2020-12-17,KPFB,3933.95
2020-12-18,KPFB,3925.48
2020-12-19,KPFB,3917.36
2020-12-20,KPFB,3908.39
2020-12-21,KPFB,3903.19
2020-12-22,KPFB,3899.61
2020-12-23,KPFB,3890.02
2020-12-24,KPFB,3881.44
2020-12-25,KPFB,3875.09
2020-12-26,KPFB,3866.96
2020-12-27,KPFB,3861.99
2020-12-28,KPFB,3854.13
2020-12-29,KPFB,3846.46
2020-12-30,KPFB,3839.7
2020-12-31,KPFB,3833.81
2021-01-01,KPFB,3829.17
2021-01-02,KPFB,3820.81
2021-01-03,KPFB,3819.17
2021-01-04,KPFB,3815.15
2021-01-05,KPFB,3810.44
2021-01-06,KPFB,3804.6
2021-01-07,KPFB,3801.21
2021-01-08,KPFB,3800.22
2021-01-09,KPFB,3795.71
2021-01-10,KPFB,3789.6
2021-01-11,KPFB,3788.51
2021-01-12,KPFB,3785.56
2021-01-13,KPFB,3779.7
2021-01-14,KPFB,3777.45
2021-01-15,KPFB,3770.57
2021-01-16,KPFB,3767.37
2021-01-17,KPFB,3767.19
2021-01-18,KPFB,3759.2
2021-01-19,KPFB,3758.18
2021-01-20,KPFB,3754.18
2021-01-21,KPFB,3749.79
2021-01-22,KPFB,3747.36
2021-01-23,KPFB,3742.55
2021-01-24,KPFB,3736.6
2021-01-25,KPFB,3733.22
2021-01-26,KPFB,3730.87
2021-01-27,KPFB,3724.46
2021-01-28,KPFB,3720.03
2021-01-29,KPFB,3720.7
2021-01-30,KPFB,3713.28
2021-01-31,KPFB,3707.3
2021-02-01,KPFB,3704.53
2021-02-02,KPFB,3704.87
2021-02-03,KPFB,3700.36
2021-02-04,KPFB,3696.41
